ticket,symbol,direction,entry_price,exit_price,size,pnl,open_time,close_time,reason
162,BTCUSDT,BULLISH,9189.14,9219.399999999998,0.7961061721000606,24.09017276774656,2020-07-21 06:30:00,2020-07-21 07:00:00,Take Profit
108,BTCUSDT,BULLISH,9137.18,9353.580000000002,0.5215610463296345,112.86581042573367,2020-07-10 04:30:00,2020-07-21 07:30:00,Take Profit
109,BTCUSDT,BULLISH,9137.18,9296.5,0.5780621689350203,92.09686475472726,2020-07-16 07:00:00,2020-07-21 07:30:00,Take Profit
111,BTCUSDT,BULLISH,9071.25,9295.75,0.5177289548898886,116.23015037277999,2020-07-16 09:30:00,2020-07-21 07:30:00,Take Profit
159,BTCUSDT,BULLISH,9210.51,9367.53,0.6149377789087834,96.55753004425745,2020-07-21 06:30:00,2020-07-21 07:30:00,Take Profit
164,BTCUSDT,BULLISH,9340.0,9359.779999999999,0.8420360216766157,16.65547250876248,2020-07-22 17:00:00,2020-07-22 17:00:00,Take Profit
165,BTCUSDT,BULLISH,9341.77,9364.57,0.836021478664639,19.061289713553162,2020-07-22 17:00:00,2020-07-22 17:30:00,Take Profit
166,BTCUSDT,BULLISH,9340.0,9359.779999999999,0.8437377112388778,16.68913192830402,2020-07-22 18:00:00,2020-07-22 18:00:00,Take Profit
167,BTCUSDT,BULLISH,9341.77,9364.57,0.8377110133014563,19.099811103272593,2020-07-22 18:00:00,2020-07-22 18:00:00,Take Profit
169,BTCUSDT,BULLISH,9364.03,9382.230000000001,0.8486370045061835,15.445193482013158,2020-07-22 19:30:00,2020-07-22 20:30:00,Take Profit
171,BTCUSDT,BULLISH,9341.77,9364.57,0.8401345769965172,19.15506835551998,2020-07-22 21:00:00,2020-07-22 21:00:00,Take Profit
168,BTCUSDT,BULLISH,9362.55,9426.909999999996,0.7642777054106489,49.18891312022703,2020-07-22 18:30:00,2020-07-22 22:00:00,Take Profit
170,BTCUSDT,BULLISH,9344.11,9429.45,0.7318764147898932,62.458333238169594,2020-07-22 21:00:00,2020-07-22 22:00:00,Take Profit
172,BTCUSDT,BULLISH,9364.03,9382.230000000001,0.8493756555574515,15.458636931146236,2020-07-22 21:00:00,2020-07-22 22:00:00,Take Profit
173,BTCUSDT,BULLISH,9372.24,9398.58,0.8340573263621457,21.96906997637904,2020-07-22 21:30:00,2020-07-22 22:00:00,Take Profit
163,BTCUSDT,BULLISH,9314.87,9596.590000000002,0.5184971559869275,146.0710187846378,2020-07-22 07:30:00,2020-07-23 14:00:00,Take Profit
174,BTCUSDT,BULLISH,9543.74,9614.659999999998,0.7676355218768576,54.4407112115054,2020-07-24 15:00:00,2020-07-24 20:30:00,Take Profit
175,BTCUSDT,BULLISH,9540.43,9604.73,0.7785804866729464,50.06272529306989,2020-07-24 15:30:00,2020-07-24 20:30:00,Take Profit
177,BTCUSDT,BULLISH,9543.74,9614.659999999998,0.7720737889500157,54.75547311233376,2020-07-24 22:00:00,2020-07-25 03:30:00,Take Profit
178,BTCUSDT,BULLISH,9540.43,9604.73,0.7830820346593594,50.35217482859624,2020-07-24 22:00:00,2020-07-25 03:30:00,Take Profit
180,BTCUSDT,BULLISH,9582.35,9597.050000000001,0.8818112892480298,12.962625951946679,2020-07-25 12:00:00,2020-07-25 12:00:00,Take Profit
182,BTCUSDT,BULLISH,9582.35,9597.050000000001,0.8824364460337519,12.971815756696795,2020-07-25 13:00:00,2020-07-25 13:00:00,Take Profit
183,BTCUSDT,BULLISH,9582.35,9597.050000000001,0.883062046022018,12.981012076524307,2020-07-25 13:30:00,2020-07-25 13:30:00,Take Profit
184,BTCUSDT,BULLISH,9582.35,9597.050000000001,0.8836880895270347,12.990214916048053,2020-07-25 14:00:00,2020-07-25 15:00:00,Take Profit
185,BTCUSDT,BULLISH,9582.35,9597.050000000001,0.884314576863232,12.999424279890153,2020-07-25 15:30:00,2020-07-25 16:00:00,Take Profit
181,BTCUSDT,BULLISH,9593.04,9644.380000000001,0.8102254213035814,41.59697312972599,2020-07-25 12:00:00,2020-07-25 17:00:00,Take Profit
186,BTCUSDT,BULLISH,9584.83,9675.089999999998,0.7480219781854203,67.51646375101484,2020-07-25 16:00:00,2020-07-25 17:00:00,Take Profit
187,BTCUSDT,BULLISH,9606.64,9665.839999999997,0.7986177156471804,47.278168766310756,2020-07-25 16:00:00,2020-07-25 17:00:00,Take Profit
176,BTCUSDT,BULLISH,9576.33,9712.429999999998,0.6743050176501575,91.77291290218545,2020-07-24 20:00:00,2020-07-25 20:30:00,Take Profit
189,BTCUSDT,BULLISH,9674.16,9709.880000000001,0.853641177549262,30.492062862060635,2020-07-25 21:00:00,2020-07-25 21:00:00,Take Profit
190,BTCUSDT,BULLISH,9674.16,9709.880000000001,0.855040794865982,30.54205719261387,2020-07-25 23:00:00,2020-07-25 23:00:00,Take Profit
191,BTCUSDT,BULLISH,9674.16,9709.880000000001,0.8564427069743368,30.592133493124308,2020-07-26 00:00:00,2020-07-26 07:30:00,Take Profit
192,BTCUSDT,BULLISH,9685.49,9711.289999999999,0.8763955290813988,22.611004650299453,2020-07-26 05:00:00,2020-07-26 07:30:00,Take Profit
193,BTCUSDT,BULLISH,9688.53,9720.410000000002,0.8640576462972541,27.546157763957343,2020-07-26 06:30:00,2020-07-26 07:30:00,Take Profit
194,BTCUSDT,BULLISH,9681.26,9708.199999999999,0.8740554089166163,23.547052716212498,2020-07-26 07:00:00,2020-07-26 07:30:00,Take Profit
195,BTCUSDT,BULLISH,9702.28,9742.980000000001,0.84676472948232,34.46332448993104,2020-07-26 07:30:00,2020-07-26 08:30:00,Take Profit
188,BTCUSDT,BULLISH,9688.1,9894.44,0.6104051779920864,125.9510044268872,2020-07-25 20:00:00,2020-07-26 10:00:00,Take Profit
196,BTCUSDT,BULLISH,9926.34,9994.84,0.8078194873717549,55.33563488496521,2020-07-26 23:30:00,2020-07-27 00:30:00,Take Profit
179,BTCUSDT,BULLISH,9604.41,10490.970000000001,0.28260243493683906,250.5440147176044,2020-07-25 03:00:00,2020-07-27 16:30:00,Take Profit
197,BTCUSDT,BULLISH,9979.15,10574.929999999998,0.38006731389831855,226.4365042743398,2020-07-27 00:00:00,2020-07-27 16:30:00,Take Profit
99,BTCUSDT,BULLISH,9731.1,12071.12,0.11279239111617365,263.9364510596687,2020-06-01 22:30:00,2020-08-02 04:00:00,Take Profit
200,BTCUSDT,BULLISH,9899.02,9944.04,0.8862264211325298,39.89791347938688,2020-09-05 19:00:00,2020-09-05 19:00:00,Take Profit
202,BTCUSDT,BULLISH,9926.34,9994.84,0.8435142800469296,57.78072818321468,2020-09-08 22:00:00,2020-09-08 22:00:00,Take Profit
204,BTCUSDT,BULLISH,10031.36,10219.620000000003,0.6737531954673945,126.84077657869307,2020-09-09 02:00:00,2020-09-09 11:00:00,Take Profit
203,BTCUSDT,BULLISH,10078.76,10334.6,0.6043273584496993,154.61111138577115,2020-09-09 01:00:00,2020-09-09 18:30:00,Take Profit
205,BTCUSDT,BULLISH,10122.07,10373.349999999999,0.608558614982268,152.9186087727436,2020-09-09 07:00:00,2020-09-10 01:30:00,Take Profit
206,BTCUSDT,BULLISH,10246.0,10352.98,0.7928736686357262,84.82162507064965,2020-09-09 20:30:00,2020-09-10 01:30:00,Take Profit
208,BTCUSDT,BULLISH,10274.8,10385.819999999996,0.786605401990025,87.32893172893006,2020-09-10 01:00:00,2020-09-10 01:30:00,Take Profit
211,BTCUSDT,BULLISH,10246.0,10352.98,0.805697415748919,86.193509536819,2020-09-10 09:00:00,2020-09-10 12:30:00,Take Profit
210,BTCUSDT,BULLISH,10274.8,10385.819999999996,0.7993277676732596,88.74136876708273,2020-09-10 07:30:00,2020-09-10 13:00:00,Take Profit
207,BTCUSDT,BULLISH,10274.8,10454.859999999997,0.6929819200167944,124.77832451822238,2020-09-10 00:30:00,2020-09-10 13:30:00,Take Profit
213,BTCUSDT,BULLISH,10274.8,10385.819999999996,0.8110577666095881,90.04363324899387,2020-09-10 18:00:00,2020-09-11 22:00:00,Take Profit
215,BTCUSDT,BULLISH,10246.0,10352.98,0.8175208881865743,87.45838461819936,2020-09-11 02:30:00,2020-09-11 22:00:00,Take Profit
214,BTCUSDT,BULLISH,10274.8,10454.859999999997,0.7145239111347632,128.6571754389238,2020-09-10 18:00:00,2020-09-12 18:00:00,Take Profit
216,BTCUSDT,BULLISH,10274.8,10385.819999999996,0.8180047361163469,90.81488580363421,2020-09-12 13:30:00,2020-09-12 18:00:00,Take Profit
199,BTCUSDT,BULLISH,10093.44,10496.140000000001,0.4913273725331985,197.8575329191194,2020-09-05 12:00:00,2020-09-13 03:30:00,Take Profit
201,BTCUSDT,BULLISH,9979.15,10574.929999999998,0.39686119444253454,236.44196242497276,2020-09-05 19:30:00,2020-09-13 04:00:00,Take Profit
209,BTCUSDT,BULLISH,10315.91,10578.189999999999,0.616767040883595,161.7656594829486,2020-09-10 06:30:00,2020-09-13 04:00:00,Take Profit
220,BTCUSDT,BULLISH,10260.0,10336.599999999999,0.9113040800914104,69.80589253500071,2020-09-13 16:00:00,2020-09-14 02:00:00,Take Profit
221,BTCUSDT,BULLISH,10246.0,10352.98,0.856695578862214,91.64929302667929,2020-09-13 16:00:00,2020-09-14 02:00:00,Take Profit
218,BTCUSDT,BULLISH,10274.8,10385.819999999996,0.8499227516957606,94.35842389326062,2020-09-13 12:30:00,2020-09-14 07:30:00,Take Profit
219,BTCUSDT,BULLISH,10274.8,10454.859999999997,0.7487631013542851,134.82228402985083,2020-09-13 12:30:00,2020-09-14 08:00:00,Take Profit
217,BTCUSDT,BULLISH,10315.91,10578.189999999999,0.6558064935851387,172.0049271375094,2020-09-13 11:30:00,2020-09-14 13:00:00,Take Profit
212,BTCUSDT,BULLISH,10372.36,10678.5,0.5784582035239286,177.08919442681517,2020-09-10 12:30:00,2020-09-14 15:00:00,Take Profit
198,BTCUSDT,BULLISH,10277.22,11078.639999999998,0.32826861708012134,263.0810351003503,2020-09-04 00:00:00,2020-09-16 16:30:00,Take Profit
222,BTCUSDT,BULLISH,10438.28,11056.800000000001,0.43145328197842314,266.8624839692945,2020-09-14 08:00:00,2020-09-16 16:30:00,Take Profit
230,BTCUSDT,BULLISH,10260.0,10336.599999999999,0.9645845473225797,73.8871763249082,2020-09-23 21:30:00,2020-09-24 02:30:00,Take Profit
232,BTCUSDT,BULLISH,10260.0,10336.599999999999,0.967685142216617,74.12468189379145,2020-09-24 04:30:00,2020-09-24 07:30:00,Take Profit
233,BTCUSDT,BULLISH,10292.0,10324.599999999999,1.0661089662053624,34.75515229829326,2020-09-24 06:00:00,2020-09-24 07:30:00,Take Profit
234,BTCUSDT,BULLISH,10292.0,10324.599999999999,1.0711427079618157,34.91925227955363,2020-09-24 08:30:00,2020-09-24 08:30:00,Take Profit
236,BTCUSDT,BULLISH,10292.0,10324.599999999999,1.0727570978036813,34.97188138839845,2020-09-24 09:00:00,2020-09-24 09:30:00,Take Profit
229,BTCUSDT,BULLISH,10246.0,10352.98,0.9067832956999102,97.007676973976,2020-09-23 21:00:00,2020-09-24 10:30:00,Take Profit
235,BTCUSDT,BULLISH,10302.86,10339.52,1.0611833817255532,38.90298277405862,2020-09-24 08:30:00,2020-09-24 10:30:00,Take Profit
227,BTCUSDT,BULLISH,10274.8,10385.819999999996,0.8996144872097823,99.87520037002716,2020-09-23 19:30:00,2020-09-24 11:00:00,Take Profit
231,BTCUSDT,BULLISH,10267.01,10379.15,0.8976471184713958,100.6621478653818,2020-09-24 01:30:00,2020-09-24 11:00:00,Take Profit
228,BTCUSDT,BULLISH,10274.8,10454.859999999997,0.7925404186703823,142.7048277857872,2020-09-23 19:30:00,2020-09-24 15:00:00,Take Profit
223,BTCUSDT,BULLISH,10372.36,10678.5,0.6510337826124288,199.3074822089686,2020-09-21 15:00:00,2020-09-24 16:00:00,Take Profit
225,BTCUSDT,BULLISH,10315.91,10578.189999999999,0.6941489932565393,182.06139795132432,2020-09-23 19:00:00,2020-09-24 16:00:00,Take Profit
238,BTCUSDT,BULLISH,10406.49,10596.589999999998,0.8167845999936124,155.27075245878453,2020-10-02 05:00:00,2020-10-02 13:30:00,Take Profit
239,BTCUSDT,BULLISH,10456.06,10507.92,1.0666679778166444,55.317401329571794,2020-10-02 13:00:00,2020-10-02 13:30:00,Take Profit
240,BTCUSDT,BULLISH,10456.06,10507.92,1.0759889247377419,55.80078563689992,2020-10-02 21:30:00,2020-10-02 21:30:00,Take Profit
244,BTCUSDT,BULLISH,10531.11,10546.890000000003,1.1720438001941693,18.49485116706689,2020-10-03 16:00:00,2020-10-03 16:00:00,Take Profit
241,BTCUSDT,BULLISH,10483.87,10591.350000000004,0.9580601314967951,102.97230293327861,2020-10-02 21:30:00,2020-10-03 16:30:00,Take Profit
245,BTCUSDT,BULLISH,10531.11,10546.890000000003,1.1778866571906745,18.58705145047176,2020-10-03 21:00:00,2020-10-03 21:00:00,Take Profit
246,BTCUSDT,BULLISH,10531.11,10546.890000000003,1.178780738264823,18.60116004982182,2020-10-03 22:00:00,2020-10-03 22:00:00,Take Profit
247,BTCUSDT,BULLISH,10531.11,10546.890000000003,1.179675497995922,18.61527935837857,2020-10-03 23:00:00,2020-10-03 23:00:00,Take Profit
248,BTCUSDT,BULLISH,10531.11,10546.890000000003,1.1805709368991104,18.629409384270883,2020-10-03 23:30:00,2020-10-03 23:30:00,Take Profit
249,BTCUSDT,BULLISH,10531.11,10546.890000000003,1.1814670554899165,18.643550135633806,2020-10-04 00:00:00,2020-10-04 00:00:00,Take Profit
250,BTCUSDT,BULLISH,10531.11,10546.890000000003,1.1823638542842614,18.65770162060857,2020-10-04 00:30:00,2020-10-04 00:30:00,Take Profit
251,BTCUSDT,BULLISH,10531.11,10546.890000000003,1.1832613337984568,18.671863847342575,2020-10-04 01:00:00,2020-10-04 02:30:00,Take Profit
253,BTCUSDT,BULLISH,10531.11,10546.890000000003,1.1841594945492069,18.686036823989415,2020-10-04 03:00:00,2020-10-04 03:00:00,Take Profit
254,BTCUSDT,BULLISH,10531.11,10546.890000000003,1.1850583370536079,18.700220558708864,2020-10-04 03:30:00,2020-10-04 03:30:00,Take Profit
252,BTCUSDT,BULLISH,10535.39,10561.609999999997,1.1542780661788,30.265170895205276,2020-10-04 02:30:00,2020-10-04 04:00:00,Take Profit
255,BTCUSDT,BULLISH,10549.23,10579.989999999998,1.1447152934147273,35.21144242543518,2020-10-04 04:00:00,2020-10-04 06:00:00,Take Profit
256,BTCUSDT,BULLISH,10561.49,10601.889999999998,1.1210328410745518,45.28972677940945,2020-10-04 06:00:00,2020-10-04 06:30:00,Take Profit
257,BTCUSDT,BULLISH,10561.49,10601.889999999998,1.1246886616560618,45.437421930902445,2020-10-04 10:00:00,2020-10-04 11:30:00,Take Profit
258,BTCUSDT,BULLISH,10561.49,10601.889999999998,1.1267521231424789,45.52078577495369,2020-10-04 12:00:00,2020-10-04 12:00:00,Take Profit
242,BTCUSDT,BULLISH,10536.71,10677.549999999996,0.9010287168936059,126.9008844872923,2020-10-02 22:30:00,2020-10-04 19:30:00,Take Profit
243,BTCUSDT,BULLISH,10536.71,10677.549999999996,0.9010287168936059,126.9008844872923,2020-10-02 22:30:00,2020-10-04 19:30:00,Take Profit
259,BTCUSDT,BULLISH,10607.86,10747.660000000003,0.9209560036077095,128.74964930436047,2020-10-04 16:00:00,2020-10-05 14:00:00,Take Profit
261,BTCUSDT,BULLISH,10561.49,10601.889999999998,1.1461922777316658,46.30616802035679,2020-10-06 19:00:00,2020-10-06 19:00:00,Take Profit
263,BTCUSDT,BULLISH,10549.23,10579.989999999998,1.1739929484479341,36.11202309425657,2020-10-06 19:30:00,2020-10-06 19:30:00,Take Profit
266,BTCUSDT,BULLISH,10531.11,10546.890000000003,1.2180274254060137,19.22047277290991,2020-10-06 20:30:00,2020-10-06 20:30:00,Take Profit
268,BTCUSDT,BULLISH,10535.39,10561.609999999997,1.188192583490494,31.154409539117815,2020-10-06 20:30:00,2020-10-06 20:30:00,Take Profit
264,BTCUSDT,BULLISH,10549.23,10579.989999999998,1.1756696140201441,36.163597327257754,2020-10-06 20:00:00,2020-10-06 22:00:00,Take Profit
262,BTCUSDT,BULLISH,10561.49,10601.889999999998,1.1482951918107012,46.39112574914982,2020-10-06 19:30:00,2020-10-06 23:30:00,Take Profit
269,BTCUSDT,BULLISH,10561.49,10601.889999999998,1.1559719233494248,46.701265703314235,2020-10-07 00:00:00,2020-10-07 05:00:00,Take Profit
270,BTCUSDT,BULLISH,10561.49,10601.889999999998,1.1580927801025271,46.78694831613957,2020-10-07 09:30:00,2020-10-07 09:30:00,Take Profit
271,BTCUSDT,BULLISH,10561.49,10601.889999999998,1.1602175279824611,46.8727881304889,2020-10-07 11:00:00,2020-10-07 12:00:00,Take Profit
273,BTCUSDT,BULLISH,10549.23,10579.989999999998,1.1883583784150917,36.55390372004632,2020-10-08 08:30:00,2020-10-08 08:30:00,Take Profit
272,BTCUSDT,BULLISH,10561.49,10601.889999999998,1.1623461741282597,46.95878543477915,2020-10-08 08:00:00,2020-10-08 10:00:00,Take Profit
274,BTCUSDT,BULLISH,10549.23,10579.989999999998,1.1900555603131346,36.60610903523012,2020-10-08 09:00:00,2020-10-08 10:00:00,Take Profit
265,BTCUSDT,BULLISH,10536.71,10677.549999999996,0.9363794152342998,131.8796768415955,2020-10-06 20:30:00,2020-10-08 13:00:00,Take Profit
267,BTCUSDT,BULLISH,10536.71,10677.549999999996,0.9363794152342998,131.8796768415955,2020-10-06 20:30:00,2020-10-08 13:00:00,Take Profit
260,BTCUSDT,BULLISH,10607.86,10747.660000000003,0.9351298242182667,130.7311494257164,2020-10-06 18:30:00,2020-10-08 13:30:00,Take Profit
237,BTCUSDT,BULLISH,10469.31,10932.109999999999,0.5586284103572438,258.533228313332,2020-10-01 17:30:00,2020-10-08 14:30:00,Take Profit
276,BTCUSDT,BULLISH,10919.45,11010.930000000004,1.0730042029753508,98.15842448818853,2020-10-09 10:00:00,2020-10-09 10:30:00,Take Profit
277,BTCUSDT,BULLISH,10893.13,10981.089999999998,1.0807445398768953,95.06228972757077,2020-10-09 10:00:00,2020-10-09 10:30:00,Take Profit
224,BTCUSDT,BULLISH,10438.28,11056.800000000001,0.4513617751776498,279.1762851828802,2020-09-21 18:30:00,2020-10-09 11:00:00,Take Profit
226,BTCUSDT,BULLISH,10277.22,11078.639999999998,0.382648029210385,306.66178356978605,2020-09-23 19:30:00,2020-10-09 11:00:00,Take Profit
279,BTCUSDT,BULLISH,11037.29,11073.890000000003,1.243566837695132,45.51454625964455,2020-10-09 21:30:00,2020-10-09 22:30:00,Take Profit
281,BTCUSDT,BULLISH,11037.29,11073.890000000003,1.2456517917152718,45.59085557678167,2020-10-09 23:30:00,2020-10-09 23:30:00,Take Profit
278,BTCUSDT,BULLISH,11072.12,11470.380000000003,0.6801559408434545,270.87890500031557,2020-10-09 15:00:00,2020-10-10 02:00:00,Take Profit
280,BTCUSDT,BULLISH,11054.01,11124.050000000001,1.1550959095772624,80.90291750679246,2020-10-09 22:30:00,2020-10-10 02:00:00,Take Profit
283,BTCUSDT,BULLISH,11077.35,11147.03,1.1598607336365732,80.81909591979675,2020-10-10 00:00:00,2020-10-10 02:00:00,Take Profit
284,BTCUSDT,BULLISH,11072.0,11152.14,1.1345928049619416,90.92626738964934,2020-10-10 01:00:00,2020-10-10 02:00:00,Take Profit
282,BTCUSDT,BULLISH,11083.37,11486.190000000004,0.6785623045943346,273.3384675366922,2020-10-10 00:00:00,2020-10-10 03:00:00,Take Profit
275,BTCUSDT,BULLISH,10892.69,11505.49,0.5206952070283661,319.0820228669824,2020-10-08 20:30:00,2020-10-12 13:30:00,Take Profit
285,BTCUSDT,BULLISH,11359.32,11585.32,0.9058823368990901,204.72940813919436,2020-10-13 13:30:00,2020-10-15 20:00:00,Take Profit
286,BTCUSDT,BULLISH,11359.51,11585.890000000001,0.9053327738734147,204.94923334946455,2020-10-13 13:30:00,2020-10-15 20:00:00,Take Profit
292,BTCUSDT,BULLISH,11344.56,11390.959999999997,1.2887005280658748,59.79570450225378,2020-10-17 14:00:00,2020-10-17 15:00:00,Take Profit
293,BTCUSDT,BULLISH,11344.56,11390.959999999997,1.2887005280658748,59.79570450225378,2020-10-17 14:30:00,2020-10-17 15:00:00,Take Profit
296,BTCUSDT,BULLISH,11344.99,11354.389999999998,1.4110106104267144,13.263499738008035,2020-10-17 23:00:00,2020-10-17 23:00:00,Take Profit
297,BTCUSDT,BULLISH,11344.99,11354.389999999998,1.4116585586308183,13.26959045112661,2020-10-17 23:30:00,2020-10-17 23:30:00,Take Profit
294,BTCUSDT,BULLISH,11344.56,11390.959999999997,1.294058566103711,60.04431746720936,2020-10-17 15:30:00,2020-10-18 01:30:00,Take Profit
295,BTCUSDT,BULLISH,11344.56,11390.959999999997,1.294058566103711,60.04431746720936,2020-10-17 15:30:00,2020-10-18 01:30:00,Take Profit
300,BTCUSDT,BULLISH,11344.56,11390.959999999997,1.3006276398099634,60.349122487179464,2020-10-18 02:00:00,2020-10-18 02:00:00,Take Profit
301,BTCUSDT,BULLISH,11344.99,11354.389999999998,1.4181733717908351,13.330829694830754,2020-10-18 02:00:00,2020-10-18 02:00:00,Take Profit
302,BTCUSDT,BULLISH,11344.56,11390.959999999997,1.3006276398099634,60.349122487179464,2020-10-18 02:00:00,2020-10-18 02:00:00,Take Profit
303,BTCUSDT,BULLISH,11342.21,11354.809999999998,1.4136712552218875,17.812257815793725,2020-10-18 03:30:00,2020-10-18 03:30:00,Take Profit
305,BTCUSDT,BULLISH,11344.99,11354.389999999998,1.4247209572656372,13.39237699829388,2020-10-18 03:30:00,2020-10-18 03:30:00,Take Profit
304,BTCUSDT,BULLISH,11344.56,11390.959999999997,1.3066325266679024,60.62774923738782,2020-10-18 03:30:00,2020-10-18 05:30:00,Take Profit
306,BTCUSDT,BULLISH,11344.56,11390.959999999997,1.3066325266679024,60.62774923738782,2020-10-18 03:30:00,2020-10-18 05:30:00,Take Profit
290,BTCUSDT,BULLISH,11324.9,11467.659999999998,1.0599084599613187,151.31253174407615,2020-10-16 14:30:00,2020-10-18 06:30:00,Take Profit
291,BTCUSDT,BULLISH,11342.2,11443.800000000003,1.1468818096662703,116.52319186209556,2020-10-17 03:30:00,2020-10-18 06:30:00,Take Profit
298,BTCUSDT,BULLISH,11351.14,11407.32,1.267478639380236,71.20694996038202,2020-10-18 00:00:00,2020-10-18 06:30:00,Take Profit
299,BTCUSDT,BULLISH,11370.42,11439.12,1.2336215184819193,84.74979831970874,2020-10-18 01:00:00,2020-10-18 06:30:00,Take Profit
307,BTCUSDT,BULLISH,11386.88,11425.159999999998,1.3571365611208652,51.95118755970514,2020-10-18 09:30:00,2020-10-18 09:30:00,Take Profit
308,BTCUSDT,BULLISH,11438.97,11491.729999999998,1.316027996641151,69.43363710278501,2020-10-19 07:30:00,2020-10-19 11:30:00,Take Profit
287,BTCUSDT,BULLISH,11382.48,11654.8,0.8434708812750338,229.69399038881696,2020-10-13 14:00:00,2020-10-19 13:00:00,Take Profit
288,BTCUSDT,BULLISH,11359.32,11585.32,0.9189711113875457,207.68747117358532,2020-10-16 05:30:00,2020-10-19 13:00:00,Take Profit
